,num,mb_sex,mb_birth,mb_4,mb_6,태그-직장,태그-결혼여부
10939,9620,M,20001107,구직자,미혼,A04-02,A06-01
10940,11967,M,20001107,근로자,미혼,A04-03,A06-01
10941,8087,F,20001108,대학(원)생,미혼,A04-01,A06-01
10942,15020,M,20001108,"근로자,기타",미혼,A04-03,A06-01
10943,19053,M,20001108,"대학(원)생,근로자",미혼,A04-01,A06-01
10944,19580,M,20001108,대학(원)생,,A04-01,A06-00
10945,19986,M,20001108,"구직자,기타",미혼,A04-02,A06-01
10946,4721,F,20001109,"대학(원)생,근로자",미혼,A04-01,A06-01
10947,27539,M,20001109,기타,미혼,A04-00,A06-01
10948,7903,M,20001110,대학(원)생,미혼,A04-01,A06-01
10949,8104,F,20001110,대학(원)생,미혼,A04-01,A06-01
10950,10093,F,20001110,구직자,미혼,A04-02,A06-01
10951,13063,F,20001110,기타,미혼,A04-00,A06-01
10952,16102,M,20001110,근로자,미혼,A04-03,A06-01
10953,18124,F,20001110,대학(원)생,미혼,A04-01,A06-01
10954,18295,M,20001110,대학(원)생,미혼,A04-01,A06-01
10955,20557,F,20001110,"프리랜서,기타",미혼,A04-07,A06-01
10956,13154,M,20001111,구직자,미혼,A04-02,A06-01
10957,25902,F,20001111,"대학(원)생,근로자",미혼,A04-01,A06-01
10958,26226,F,20001111,대학(원)생,미혼,A04-01,A06-01
10959,27687,M,20001111,대학(원)생,미혼,A04-01,A06-01
10960,18006,M,20001112,구직자,미혼,A04-02,A06-01
10961,19196,M,20001113,False,미혼,A04-00,A06-01
10962,6080,F,20001114,구직자,미혼,A04-02,A06-01
10963,6732,F,20001114,근로자,미혼,A04-03,A06-01
10964,11890,M,20001114,구직자,미혼,A04-02,A06-01
10965,12600,M,20001114,대학(원)생,미혼,A04-01,A06-01
10966,19782,F,20001114,대학(원)생,미혼,A04-01,A06-01
10967,21914,M,20001114,대학(원)생,미혼,A04-01,A06-01
10968,7877,M,20001115,대학(원)생,미혼,A04-01,A06-01
10969,25103,F,20001115,기타,미혼,A04-00,A06-01
10970,9287,F,20001116,"대학(원)생,구직자",미혼,A04-01,A06-01
10971,14975,M,20001116,근로자,미혼,A04-03,A06-01
10972,19059,M,20001116,근로자,미혼,A04-03,A06-01
10973,7797,M,20001117,대학(원)생,미혼,A04-01,A06-01
10974,26120,F,20001117,기타,미혼,A04-00,A06-01
10975,12888,F,20001118,대학(원)생,미혼,A04-01,A06-01
10976,24333,M,20001118,대학(원)생,미혼,A04-01,A06-01
10977,25727,M,20001118,대학(원)생,미혼,A04-01,A06-01
10978,6709,F,20001119,구직자,미혼,A04-02,A06-01
10979,19331,F,20001119,"대학(원)생,구직자",미혼,A04-01,A06-01
10980,24880,F,20001120,구직자,미혼,A04-02,A06-01
10981,26137,M,20001120,기타,기혼,A04-00,A06-02
10982,26870,M,20001120,구직자,미혼,A04-02,A06-01
10983,5062,M,20001121,"구직자,기타",미혼,A04-02,A06-01
10984,7901,M,20001121,"대학(원)생,프리랜서",미혼,A04-01,A06-01
10985,7953,F,20001121,"대학(원)생,구직자,기타",미혼,A04-01,A06-01
10986,9986,F,20001121,기타,미혼,A04-00,A06-01
10987,18245,F,20001121,"대학(원)생,기업인/소상공인",미혼,A04-01,A06-01
10988,7935,M,20001122,대학(원)생,미혼,A04-01,A06-01
10989,8347,F,20001122,대학(원)생,미혼,A04-01,A06-01
10990,14329,F,20001122,"구직자,근로자",미혼,A04-02,A06-01
10991,15809,F,20001122,근로자,미혼,A04-03,A06-01
10992,17178,F,20001122,구직자,미혼,A04-02,A06-01
10993,19447,F,20001122,기타,미혼,A04-00,A06-01
10994,19483,M,20001122,대학(원)생,미혼,A04-01,A06-01
10995,24094,F,20001122,기타,미혼,A04-00,A06-01
10996,27691,M,20001122,대학(원)생,미혼,A04-01,A06-01
10997,12239,F,20001123,대학(원)생,미혼,A04-01,A06-01
10998,13358,M,20001123,기타,기혼,A04-00,A06-02
10999,16071,F,20001123,근로자,미혼,A04-03,A06-01
11000,20938,F,20001123,기타,미혼,A04-00,A06-01
11001,21393,F,20001123,구직자,미혼,A04-02,A06-01
11002,25660,M,20001123,근로자,미혼,A04-03,A06-01
11003,26158,M,20001123,기타,미혼,A04-00,A06-01
11004,9873,M,20001124,"대학(원)생,근로자",미혼,A04-01,A06-01
11005,10908,F,20001124,기타,미혼,A04-00,A06-01
11006,16138,M,20001124,대학(원)생,미혼,A04-01,A06-01
11007,22748,M,20001124,프리랜서,미혼,A04-07,A06-01
11008,22845,M,20001124,기타,미혼,A04-00,A06-01
11009,7485,M,20001125,기타,미혼,A04-00,A06-01
11010,12103,F,20001125,"구직자,근로자,프리랜서,기타",미혼,A04-02,A06-01
11011,16330,M,20001125,구직자,미혼,A04-02,A06-01
11012,19960,M,20001125,기타,미혼,A04-00,A06-01
11013,20114,M,20001125,기타,미혼,A04-00,A06-01
11014,26332,F,20001125,근로자,미혼,A04-03,A06-01
11015,17485,F,20001126,"대학(원)생,프리랜서",미혼,A04-01,A06-01
11016,18902,M,20001126,근로자,미혼,A04-03,A06-01
11017,6115,F,20001127,구직자,미혼,A04-02,A06-01
11018,13208,M,20001127,프리랜서,미혼,A04-07,A06-01
11019,13816,F,20001127,기타,미혼,A04-00,A06-01
11020,15678,F,20001127,근로자,미혼,A04-03,A06-01
11021,16055,F,20001127,근로자,미혼,A04-03,A06-01
11022,19387,F,20001127,근로자,미혼,A04-03,A06-01
11023,21605,F,20001127,근로자,미혼,A04-03,A06-01
11024,21708,M,20001127,기타,미혼,A04-00,A06-01
11025,24633,M,20001127,구직자,미혼,A04-02,A06-01
11026,5368,M,20001128,"대학(원)생,예비창업자,기업인/소상공인",미혼,A04-01,A06-01
11027,10824,F,20001128,"구직자,기타",미혼,A04-02,A06-01
11028,13196,M,20001128,근로자,미혼,A04-03,A06-01
11029,15139,F,20001128,대학(원)생,미혼,A04-01,A06-01
11030,15530,F,20001128,대학(원)생,미혼,A04-01,A06-01
11031,16557,F,20001128,대학(원)생,미혼,A04-01,A06-01
11032,18320,F,20001128,대학(원)생,미혼,A04-01,A06-01
11033,25429,F,20001128,대학(원)생,미혼,A04-01,A06-01
11034,26858,M,20001129,프리랜서,미혼,A04-07,A06-01
11035,14229,M,20001130,대학(원)생,미혼,A04-01,A06-01
11036,16459,F,20001130,기타,미혼,A04-00,A06-01
11037,21311,M,20001130,대학(원)생,미혼,A04-01,A06-01
11038,17551,M,20001201,구직자,미혼,A04-02,A06-01
11039,20559,M,20001201,기타,미혼,A04-00,A06-01
11040,26788,F,20001201,기타,미혼,A04-00,A06-01
11041,26900,F,20001201,"대학(원)생,근로자",미혼,A04-01,A06-01
11042,13158,M,20001202,"대학(원)생,근로자,기타",미혼,A04-01,A06-01
11043,15686,M,20001202,대학(원)생,미혼,A04-01,A06-01
11044,20596,M,20001202,"대학(원)생,근로자",미혼,A04-01,A06-01
11045,13400,M,20001203,대학(원)생,미혼,A04-01,A06-01
11046,13467,F,20001203,근로자,미혼,A04-03,A06-01
11047,13064,F,20001204,대학(원)생,미혼,A04-01,A06-01
11048,17497,M,20001204,근로자,미혼,A04-03,A06-01
11049,18303,M,20001204,대학(원)생,미혼,A04-01,A06-01
11050,20967,F,20001204,대학(원)생,미혼,A04-01,A06-01
11051,25270,F,20001204,대학(원)생,,A04-01,A06-00
11052,10518,F,20001205,구직자,미혼,A04-02,A06-01
11053,16599,F,20001205,구직자,미혼,A04-02,A06-01
11054,19123,M,20001205,기타,미혼,A04-00,A06-01
11055,21439,F,20001205,구직자,미혼,A04-02,A06-01
11056,26324,M,20001205,구직자,미혼,A04-02,A06-01
11057,28567,M,20001205,기타,미혼,A04-00,A06-01
11058,9829,M,20001206,False,,A04-00,A06-00
11059,11964,M,20001206,구직자,미혼,A04-02,A06-01
11060,18804,M,20001206,대학(원)생,미혼,A04-01,A06-01
11061,19733,M,20001206,기타,미혼,A04-00,A06-01
11062,22158,M,20001206,구직자,미혼,A04-02,A06-01
11063,7281,M,20001207,근로자,미혼,A04-03,A06-01
11064,10781,F,20001207,기타,미혼,A04-00,A06-01
11065,11053,F,20001207,"구직자,기타",미혼,A04-02,A06-01
11066,16695,F,20001207,대학(원)생,미혼,A04-01,A06-01
11067,18408,F,20001207,대학(원)생,미혼,A04-01,A06-01
11068,26119,M,20001207,구직자,미혼,A04-02,A06-01
11069,6728,M,20001208,"근로자,기타",미혼,A04-03,A06-01
11070,12630,M,20001208,대학(원)생,미혼,A04-01,A06-01
11071,10668,F,20001209,근로자,미혼,A04-03,A06-01
11072,13952,M,20001209,기타,미혼,A04-00,A06-01
11073,23759,M,20001209,기타,미혼,A04-00,A06-01
11074,24667,M,20001209,대학(원)생,미혼,A04-01,A06-01
11075,8234,F,20001210,대학(원)생,미혼,A04-01,A06-01
11076,17097,F,20001210,대학(원)생,미혼,A04-01,A06-01
11077,21579,M,20001210,대학(원)생,미혼,A04-01,A06-01
11078,19114,M,20001211,구직자,미혼,A04-02,A06-01
11079,20377,F,20001211,"대학(원)생,근로자",미혼,A04-01,A06-01
11080,24385,F,20001211,"대학(원)생,근로자",미혼,A04-01,A06-01
11081,7100,M,20001212,근로자,미혼,A04-03,A06-01
11082,11121,F,20001212,구직자,미혼,A04-02,A06-01
11083,14702,M,20001212,대학(원)생,미혼,A04-01,A06-01
11084,22766,F,20001212,"근로자,기타",미혼,A04-03,A06-01
11085,18297,F,20001213,기타,미혼,A04-00,A06-01
11086,18874,M,20001213,구직자,미혼,A04-02,A06-01
11087,19531,M,20001213,대학(원)생,미혼,A04-01,A06-01
11088,23853,F,20001213,구직자,미혼,A04-02,A06-01
11089,27478,M,20001213,기타,,A04-00,A06-00
11090,28250,F,20001213,구직자,미혼,A04-02,A06-01
11091,11491,M,20001214,대학(원)생,미혼,A04-01,A06-01
11092,17445,F,20001214,구직자,미혼,A04-02,A06-01
11093,17531,M,20001214,기타,미혼,A04-00,A06-01
11094,24433,F,20001214,근로자,미혼,A04-03,A06-01
11095,12399,F,20001215,대학(원)생,미혼,A04-01,A06-01
11096,17829,M,20001215,기타,미혼,A04-00,A06-01
11097,22752,M,20001215,대학(원)생,미혼,A04-01,A06-01
11098,26605,M,20001215,"대학(원)생,기타",미혼,A04-01,A06-01
11099,26775,M,20001215,구직자,미혼,A04-02,A06-01
11100,9098,M,20001216,대학(원)생,미혼,A04-01,A06-01
11101,23207,F,20001216,구직자,미혼,A04-02,A06-01
11102,26270,M,20001216,대학(원)생,미혼,A04-01,A06-01
11103,7853,F,20001217,"대학(원)생,근로자",미혼,A04-01,A06-01
11104,16180,F,20001217,근로자,미혼,A04-03,A06-01
11105,21984,M,20001217,"대학(원)생,구직자,근로자",미혼,A04-01,A06-01
11106,14046,F,20001218,기타,미혼,A04-00,A06-01
11107,17681,F,20001218,"근로자,기타",미혼,A04-03,A06-01
11108,20634,M,20001218,구직자,미혼,A04-02,A06-01
11109,20729,F,20001218,대학(원)생,미혼,A04-01,A06-01
11110,11528,M,20001219,대학(원)생,미혼,A04-01,A06-01
11111,13926,F,20001219,기타,미혼,A04-00,A06-01
11112,16954,M,20001219,대학(원)생,미혼,A04-01,A06-01
11113,17748,M,20001219,대학(원)생,미혼,A04-01,A06-01
11114,27039,M,20001219,"기업인/소상공인,기타",미혼,A04-05,A06-01
11115,28389,F,20001219,구직자,미혼,A04-02,A06-01
11116,4660,F,20001220,대학(원)생,미혼,A04-01,A06-01
11117,22693,F,20001220,구직자,미혼,A04-02,A06-01
11118,7736,F,20001221,대학(원)생,미혼,A04-01,A06-01
11119,11328,M,20001221,구직자,미혼,A04-02,A06-01
11120,19250,F,20001221,근로자,미혼,A04-03,A06-01
11121,21062,F,20001221,근로자,미혼,A04-03,A06-01
11122,21332,F,20001221,대학(원)생,,A04-01,A06-00
11123,22262,F,20001221,근로자,미혼,A04-03,A06-01
11124,27876,F,20001221,프리랜서,미혼,A04-07,A06-01
11125,13395,M,20001222,프리랜서,미혼,A04-07,A06-01
11126,15091,M,20001222,프리랜서,미혼,A04-07,A06-01
11127,27151,M,20001222,"예비창업자,기타",미혼,A04-04,A06-01
11128,5158,F,20001223,구직자,미혼,A04-02,A06-01
11129,11059,M,20001223,구직자,미혼,A04-02,A06-01
11130,13168,M,20001223,기타,미혼,A04-00,A06-01
11131,16429,M,20001223,"대학(원)생,구직자",미혼,A04-01,A06-01
11132,21284,M,20001223,"구직자,예비창업자,기타",미혼,A04-02,A06-01
11133,28107,M,20001223,대학(원)생,미혼,A04-01,A06-01
11134,8678,F,20001224,"대학(원)생,근로자",미혼,A04-01,A06-01
11135,17574,F,20001224,프리랜서,미혼,A04-07,A06-01
11136,20363,M,20001224,근로자,미혼,A04-03,A06-01
11137,6097,F,20001225,대학(원)생,미혼,A04-01,A06-01
11138,15198,F,20001225,구직자,미혼,A04-02,A06-01
11139,26837,M,20001225,"대학(원)생,근로자",미혼,A04-01,A06-01
11140,7875,M,20001226,대학(원)생,미혼,A04-01,A06-01
11141,8077,F,20001226,대학(원)생,미혼,A04-01,A06-01
11142,19125,M,20001226,근로자,미혼,A04-03,A06-01
11143,20186,M,20001226,프리랜서,미혼,A04-07,A06-01
11144,4942,M,20001227,구직자,미혼,A04-02,A06-01
11145,19091,F,20001227,기타,,A04-00,A06-00
11146,19830,F,20001227,구직자,미혼,A04-02,A06-01
11147,28372,M,20001227,근로자,미혼,A04-03,A06-01
11148,6069,F,20001228,근로자,미혼,A04-03,A06-01
11149,6542,F,20001228,"구직자,기타",미혼,A04-02,A06-01
11150,11698,M,20001228,구직자,미혼,A04-02,A06-01
11151,12577,F,20001228,기타,미혼,A04-00,A06-01
11152,17663,M,20001228,기타,미혼,A04-00,A06-01
11153,27237,M,20001228,근로자,미혼,A04-03,A06-01
11154,5391,M,20001229,대학(원)생,미혼,A04-01,A06-01
11155,16301,F,20001229,근로자,미혼,A04-03,A06-01
11156,21813,F,20001229,프리랜서,미혼,A04-07,A06-01
11157,23473,M,20001229,대학(원)생,미혼,A04-01,A06-01
11158,25267,F,20001229,구직자,미혼,A04-02,A06-01
11159,28116,M,20001229,대학(원)생,미혼,A04-01,A06-01
11160,12391,M,20001230,기타,미혼,A04-00,A06-01
11161,16165,M,20001230,프리랜서,미혼,A04-07,A06-01
11162,17489,F,20001231,대학(원)생,미혼,A04-01,A06-01
11163,11850,F,20010101,기타,미혼,A04-00,A06-01
11164,7576,M,20010102,"대학(원)생,기타",미혼,A04-01,A06-01
11165,12198,M,20010102,기타,미혼,A04-00,A06-01
11166,14220,M,20010102,대학(원)생,미혼,A04-01,A06-01
11167,16007,M,20010102,대학(원)생,미혼,A04-01,A06-01
11168,19195,M,20010102,근로자,미혼,A04-03,A06-01
11169,21747,M,20010102,대학(원)생,미혼,A04-01,A06-01
11170,14756,M,20010103,대학(원)생,미혼,A04-01,A06-01
11171,22857,M,20010103,대학(원)생,미혼,A04-01,A06-01
11172,26484,M,20010103,근로자,미혼,A04-03,A06-01
11173,8073,F,20010104,대학(원)생,미혼,A04-01,A06-01
11174,8435,F,20010104,대학(원)생,미혼,A04-01,A06-01
11175,12524,F,20010104,기타,미혼,A04-00,A06-01
11176,19110,F,20010104,대학(원)생,미혼,A04-01,A06-01
11177,25368,F,20010104,"대학(원)생,구직자",미혼,A04-01,A06-01
11178,27387,M,20010104,근로자,미혼,A04-03,A06-01
11179,7729,M,20010105,대학(원)생,미혼,A04-01,A06-01
11180,16733,F,20010105,기타,미혼,A04-00,A06-01
11181,22197,M,20010105,근로자,미혼,A04-03,A06-01
11182,6534,M,20010106,근로자,미혼,A04-03,A06-01
11183,22998,M,20010106,근로자,미혼,A04-03,A06-01
11184,14177,F,20010107,대학(원)생,미혼,A04-01,A06-01
11185,20844,F,20010108,근로자,미혼,A04-03,A06-01
11186,24532,M,20010108,기타,미혼,A04-00,A06-01
11187,5559,M,20010109,구직자,미혼,A04-02,A06-01
11188,7155,F,20010109,대학(원)생,미혼,A04-01,A06-01
11189,10986,M,20010109,"대학(원)생,기타",미혼,A04-01,A06-01
11190,13047,F,20010109,"대학(원)생,근로자",미혼,A04-01,A06-01
11191,24480,M,20010109,대학(원)생,미혼,A04-01,A06-01
11192,27371,M,20010109,"대학(원)생,기타",미혼,A04-01,A06-01
11193,9105,M,20010110,기타,미혼,A04-00,A06-01
11194,14182,M,20010110,근로자,미혼,A04-03,A06-01
11195,16158,M,20010110,기타,미혼,A04-00,A06-01
11196,23446,F,20010110,구직자,미혼,A04-02,A06-01
11197,23717,M,20010110,프리랜서,미혼,A04-07,A06-01
11198,26058,F,20010110,"대학(원)생,근로자",미혼,A04-01,A06-01
11199,8154,M,20010111,대학(원)생,미혼,A04-01,A06-01
11200,21453,M,20010111,"대학(원)생,근로자",미혼,A04-01,A06-01
11201,12193,F,20010112,대학(원)생,미혼,A04-01,A06-01
11202,15579,M,20010112,"대학(원)생,근로자",미혼,A04-01,A06-01
11203,18317,F,20010112,구직자,미혼,A04-02,A06-01
11204,19317,F,20010112,대학(원)생,미혼,A04-01,A06-01
11205,12985,M,20010115,기타,미혼,A04-00,A06-01
11206,16031,F,20010115,대학(원)생,미혼,A04-01,A06-01
11207,17666,F,20010115,구직자,미혼,A04-02,A06-01
11208,18171,F,20010115,대학(원)생,미혼,A04-01,A06-01
11209,18318,M,20010115,기타,미혼,A04-00,A06-01
11210,12207,F,20010116,근로자,미혼,A04-03,A06-01
11211,17142,M,20010116,대학(원)생,미혼,A04-01,A06-01
11212,17543,F,20010116,대학(원)생,미혼,A04-01,A06-01
11213,19790,F,20010116,대학(원)생,미혼,A04-01,A06-01
11214,22890,F,20010116,기타,미혼,A04-00,A06-01
11215,4665,F,20010117,"대학(원)생,구직자",미혼,A04-01,A06-01
11216,5524,F,20010117,예비창업자,미혼,A04-04,A06-01
11217,7963,M,20010117,기타,미혼,A04-00,A06-01
11218,11381,F,20010117,대학(원)생,미혼,A04-01,A06-01
11219,15861,F,20010117,대학(원)생,미혼,A04-01,A06-01
11220,13975,F,20010118,대학(원)생,미혼,A04-01,A06-01
11221,15179,F,20010118,대학(원)생,미혼,A04-01,A06-01
11222,19066,M,20010118,기타,미혼,A04-00,A06-01
11223,22578,M,20010118,대학(원)생,미혼,A04-01,A06-01
11224,8220,F,20010119,구직자,미혼,A04-02,A06-01
11225,8587,M,20010119,구직자,미혼,A04-02,A06-01
11226,12090,M,20010119,근로자,미혼,A04-03,A06-01
11227,13651,M,20010119,구직자,미혼,A04-02,A06-01
11228,7245,F,20010120,근로자,미혼,A04-03,A06-01
11229,10982,F,20010120,기타,,A04-00,A06-00
11230,26002,M,20010120,"대학(원)생,구직자,기타",미혼,A04-01,A06-01
11231,6682,F,20010121,근로자,미혼,A04-03,A06-01
11232,12855,M,20010121,기타,미혼,A04-00,A06-01
11233,18118,F,20010121,대학(원)생,미혼,A04-01,A06-01
11234,20227,M,20010121,"대학(원)생,근로자,예비창업자",미혼,A04-01,A06-01
11235,22931,M,20010121,"구직자,예비창업자",미혼,A04-02,A06-01
11236,24334,M,20010121,대학(원)생,미혼,A04-01,A06-01
11237,7783,M,20010122,"대학(원)생,기타",미혼,A04-01,A06-01
11238,14370,F,20010122,대학(원)생,미혼,A04-01,A06-01
11239,17453,F,20010122,대학(원)생,미혼,A04-01,A06-01
11240,21774,F,20010122,"구직자,예비창업자,프리랜서",미혼,A04-02,A06-01
11241,23303,F,20010122,대학(원)생,미혼,A04-01,A06-01
11242,26004,F,20010122,대학(원)생,미혼,A04-01,A06-01
11243,17141,M,20010123,False,,A04-00,A06-00
11244,12151,M,20010125,근로자,미혼,A04-03,A06-01
11245,13678,F,20010125,구직자,미혼,A04-02,A06-01
11246,15480,F,20010125,대학(원)생,미혼,A04-01,A06-01
11247,16189,M,20010125,기타,미혼,A04-00,A06-01
11248,19430,F,20010125,대학(원)생,미혼,A04-01,A06-01
11249,15828,M,20010126,근로자,미혼,A04-03,A06-01
11250,16072,F,20010126,대학(원)생,미혼,A04-01,A06-01
11251,16073,F,20010126,대학(원)생,미혼,A04-01,A06-01
11252,16167,M,20010126,기타,미혼,A04-00,A06-01
11253,16966,F,20010126,구직자,미혼,A04-02,A06-01
11254,17843,M,20010126,대학(원)생,미혼,A04-01,A06-01
11255,2584,F,20010127,False,,A04-00,A06-00
11256,14027,M,20010127,근로자,미혼,A04-03,A06-01
11257,20976,M,20010127,구직자,미혼,A04-02,A06-01
11258,27568,M,20010127,기타,미혼,A04-00,A06-01
11259,17125,M,20010128,구직자,미혼,A04-02,A06-01
11260,18225,F,20010128,대학(원)생,미혼,A04-01,A06-01
11261,17498,M,20010129,근로자,미혼,A04-03,A06-01
11262,18337,F,20010129,근로자,미혼,A04-03,A06-01
11263,9186,F,20010130,"구직자,프리랜서",미혼,A04-02,A06-01
11264,16652,M,20010130,대학(원)생,미혼,A04-01,A06-01
11265,17862,M,20010130,대학(원)생,미혼,A04-01,A06-01
11266,18861,M,20010130,"대학(원)생,근로자",미혼,A04-01,A06-01
11267,21698,M,20010130,대학(원)생,미혼,A04-01,A06-01
11268,25739,M,20010130,구직자,미혼,A04-02,A06-01
11269,9944,M,20010131,대학(원)생,미혼,A04-01,A06-01
11270,11851,F,20010131,프리랜서,미혼,A04-07,A06-01
11271,14598,M,20010131,구직자,,A04-02,A06-00
11272,22502,M,20010131,기타,미혼,A04-00,A06-01
11273,23289,F,20010131,대학(원)생,미혼,A04-01,A06-01
11274,4747,F,20010201,대학(원)생,미혼,A04-01,A06-01
11275,11467,F,20010201,"근로자,기타",미혼,A04-03,A06-01
11276,15857,F,20010201,대학(원)생,미혼,A04-01,A06-01
11277,19029,F,20010201,"대학(원)생,기타",미혼,A04-01,A06-01
11278,9411,F,20010202,근로자,미혼,A04-03,A06-01
11279,10973,M,20010202,구직자,미혼,A04-02,A06-01
11280,11109,F,20010202,구직자,미혼,A04-02,A06-01
11281,11158,M,20010202,기타,미혼,A04-00,A06-01
11282,8029,F,20010203,"대학(원)생,근로자",미혼,A04-01,A06-01
11283,14530,F,20010203,근로자,미혼,A04-03,A06-01
